story,question,answer,i,dataGenSeq,sType,qTypeRaw,qTypeTomOrNot,qOrder,storyHasToM,answerMem,answerReal,qToMandOmniReader,answerMemOrReal,cands,correct,falseTrueBelief,factVsMind
Logan entered the staircase. Logan hates the persimmon. Avery entered the staircase. The pajamas is in the cupboard. Logan exited the staircase. Jackson entered the patio. Jackson likes the grapefruit. Avery moved the pajamas to the bathtub.,Where does Avery think that Logan searches for the pajamas?,cupboard,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_2_enters",false_belief,second_order_1_tom,True,second_order,True,cupboard,bathtub,False,memory,"[""bathtub"", ""cupboard""]",1,false,mind
Alexander entered the kitchen. Chloe entered the kitchen. The trousers is in the drawer. Alexander moved the trousers to the box. Mia likes the grapes. Chloe exited the kitchen. Alexander exited the kitchen. Chloe entered the kitchen.,Where will Alexander look for the trousers?,box,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_loc",second_order_false_belief,first_order_0_no_tom,False,first_order,False,drawer,box,False,reality,"[""box"", ""drawer""]",0,true,mind
Hunter entered the cellar. Lucas entered the cellar. Benjamin entered the cellar. The slacks is in the suitcase. Hunter moved the slacks to the cupboard. Lucas exited the cellar. Hunter exited the cellar. Benjamin exited the cellar. Lucas entered the dining room.,Where will Hunter look for the slacks?,cupboard,1,"enter_agent_0,enter_agent_1,agent_2_enters,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_alt_loc,agent_2_exits",second_order_false_belief,first_order_0_no_tom,False,first_order,False,suitcase,cupboard,False,reality,"[""suitcase"", ""cupboard""]",1,true,mind
Hunter entered the laundry. Abigail entered the laundry. The broccoli is in the container. Jayden entered the laundry. Hunter moved the broccoli to the box. Jayden exited the laundry. Abigail exited the laundry.,Where does Hunter think that Abigail searches for the broccoli?,box,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_2_enters,agent_1_exits,agent_2_exits",true_belief,second_order_0_no_tom,False,second_order,False,container,box,False,reality,"[""container"", ""box""]",1,true,mind
Jackson entered the study. Lucas entered the study. William entered the study. The pajamas is in the pantry. William moved the pajamas to the suitcase. Lucas exited the study. William exited the study. Lucas entered the study.,Where does Lucas think that William searches for the pajamas?,suitcase,1,"agent_2_enters,enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_1_reenters_loc",second_order_false_belief,second_order_0_no_tom,False,second_order,False,pantry,suitcase,False,reality,"[""suitcase"", ""pantry""]",0,true,mind
Ella entered the playroom. Mila entered the playroom. The celery is in the cupboard. Mila exited the playroom. Ella moved the celery to the crate. Ella likes the peach. Owen entered the crawlspace.,Where does Ella think that Mila searches for the celery?,cupboard,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_2_enters",false_belief,second_order_0_tom,True,second_order,True,cupboard,crate,False,memory,"[""crate"", ""cupboard""]",1,false,mind
Abigail is in the sunroom. Isla entered the sunroom. Benjamin likes the slippers. The pumpkin is in the drawer. Isla exited the sunroom. Abigail moved the pumpkin to the bathtub. Abigail exited the sunroom. Benjamin dislikes the melon. Benjamin entered the sunroom. Benjamin exited the sunroom. Isla entered the sunroom.,Where does Abigail think that Isla searches for the pumpkin?,drawer,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_loc,agent_2_enters,agent_2_exits",second_order_false_belief,second_order_0_tom,True,second_order,True,drawer,bathtub,False,memory,"[""bathtub"", ""drawer""]",1,false,mind
Ava entered the porch. Mila entered the kitchen. Mila likes the pants. Olivia entered the porch. The gloves is in the treasure chest. Mila exited the kitchen. Olivia exited the porch. Ava moved the gloves to the bathtub.,Where will Olivia look for the gloves?,treasure chest,1,"enter_agent_0,agent_2_enters,enter_agent_1,agent_1_exits,agent_2_exits,agent_0_moves_obj",false_belief,first_order_1_tom,True,first_order,True,treasure chest,bathtub,False,memory,"[""treasure chest"", ""bathtub""]",0,false,mind
Owen likes the turnip. Noah entered the pantry. Owen entered the pantry. Mila entered the pantry. The radish is in the box. Owen moved the radish to the treasure chest. Mila exited the pantry.,Where will Owen look for the radish?,treasure chest,1,"agent_2_enters,enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits",true_belief,first_order_0_no_tom,False,first_order,False,box,treasure chest,False,reality,"[""treasure chest"", ""box""]",0,true,mind
James entered the closet. Aria entered the closet. The underpants is in the bottle. Elizabeth entered the closet. Elizabeth likes the broccoli. Aria moved the underpants to the bucket. Elizabeth exited the closet. James exited the closet.,Where will James look for the underpants?,bucket,1,"enter_agent_1,enter_agent_0,agent_0_moves_obj,agent_2_enters,agent_1_exits,agent_2_exits",true_belief,first_order_0_no_tom,False,first_order,False,bottle,bucket,False,reality,"[""bucket"", ""bottle""]",0,true,mind
Abigail entered the closet. Ethan entered the closet. The underpants is in the pantry. Ethan exited the closet. Abigail moved the underpants to the bottle. Ethan likes the cap. Abigail exited the closet. Ethan entered the closet.,Where does Ethan think that Abigail searches for the underpants?,pantry,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_loc",second_order_false_belief,second_order_1_tom,True,second_order,True,pantry,bottle,False,memory,"[""pantry"", ""bottle""]",0,false,mind
Emily entered the hall. Benjamin entered the hall. The sweet potato is in the bucket. Benjamin exited the hall. Emily moved the sweet potato to the envelope. Benjamin entered the hall.,Where does Emily think that Benjamin searches for the sweet_potato?,envelope,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_1_reenters_loc",false_belief,second_order_0_no_tom,False,second_order,False,bucket,envelope,False,reality,"[""bucket"", ""envelope""]",1,true,mind
Benjamin entered the hallway. Nathan entered the hallway. Nathan loves the tomato. The coat is in the basket. Nathan exited the hallway. Benjamin likes the sweatshirt. Benjamin moved the coat to the box.,Where will Nathan look for the coat?,basket,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj",false_belief,first_order_1_tom,True,first_order,True,basket,box,False,memory,"[""basket"", ""box""]",0,false,mind
Abigail entered the hallway. Carter entered the hallway. The belt is in the suitcase. Carter exited the hallway. Abigail moved the belt to the bottle. Abigail exited the hallway. Carter entered the playroom.,Where will Carter look for the belt?,suitcase,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_alt_loc",second_order_false_belief,first_order_1_tom,True,first_order,True,suitcase,bottle,False,memory,"[""suitcase"", ""bottle""]",0,false,mind
Emma entered the study. Amelia entered the study. The jacket is in the container. Amelia exited the study. Lucas entered the dining room. Lucas exited the dining room. Amelia entered the study. Emma moved the jacket to the envelope. Amelia dislikes the pear.,Where will Emma look for the jacket?,envelope,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_1_reenters_loc,agent_2_enters,agent_2_exits,agent_0_moves_obj",true_belief,first_order_0_no_tom,False,first_order,False,container,envelope,False,reality,"[""container"", ""envelope""]",1,true,mind
Mason entered the dining room. Isla entered the patio. Liam entered the dining room. The gloves is in the bucket. Mason moved the gloves to the crate. Mason dislikes the cucumber. Isla exited the patio. Liam exited the dining room.,Where will Liam look for the gloves?,crate,1,"enter_agent_0,agent_2_enters,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_2_exits",true_belief,first_order_1_no_tom,False,first_order,False,bucket,crate,False,reality,"[""bucket"", ""crate""]",1,true,mind
Elizabeth likes the plum. Noah entered the hallway. Isabella entered the hallway. The cucumber is in the cupboard. Noah exited the hallway. Noah dislikes the slacks. Noah entered the hallway. Isabella moved the cucumber to the suitcase.,Where will Isabella look for the cucumber?,suitcase,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_1_reenters_loc,agent_0_moves_obj",true_belief,first_order_1_no_tom,False,first_order,False,cupboard,suitcase,False,reality,"[""suitcase"", ""cupboard""]",0,true,mind
Hunter entered the pantry. Emily entered the pantry. The pumpkin is in the container. Emily exited the pantry. Hunter moved the pumpkin to the treasure chest. Mila entered the attic. Mila loves the cabbage.,Where will Emily look for the pumpkin?,container,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_2_enters",false_belief,first_order_1_tom,True,first_order,True,container,treasure chest,False,memory,"[""treasure chest"", ""container""]",1,false,mind
Jacob entered the workshop. Jayden entered the workshop. Benjamin entered the workshop. The gloves is in the pantry. Jacob exited the workshop. Jayden moved the gloves to the drawer. Benjamin exited the workshop.,Where does Jayden think that Benjamin searches for the gloves?,drawer,1,"agent_2_enters,enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_2_exits,agent_1_exits",true_belief,second_order_0_no_tom,False,second_order,False,pantry,drawer,False,reality,"[""drawer"", ""pantry""]",0,true,mind
Emma loves the pear. Jack entered the cellar. Chloe is in the cellar. The slacks is in the bucket. Chloe exited the cellar. Chloe entered the cellar. Jack moved the slacks to the basket. Emma dislikes the apple.,Where will Jack look for the slacks?,basket,1,"enter_agent_0,enter_agent_1,agent_1_exits,agent_1_reenters_loc,agent_0_moves_obj",true_belief,first_order_0_no_tom,False,first_order,False,bucket,basket,False,reality,"[""bucket"", ""basket""]",1,true,mind
Lily entered the sunroom. Aiden entered the sunroom. The potato is in the box. Lily moved the potato to the container. Isabella entered the playroom. Aiden exited the sunroom. Isabella hates the tie.,Where does Aiden think that Lily searches for the potato?,container,1,"enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits,agent_2_enters",true_belief,second_order_1_no_tom,False,second_order,False,box,container,False,reality,"[""container"", ""box""]",0,true,mind
Chloe entered the crawlspace. Chloe exited the crawlspace. Charlotte entered the patio. Jacob entered the patio. The cabbage is in the bucket. Charlotte moved the cabbage to the bottle. Jacob exited the patio.,Where does Jacob think that Charlotte searches for the cabbage?,bottle,1,"agent_2_enters,agent_2_exits,enter_agent_0,enter_agent_1,agent_0_moves_obj,agent_1_exits",true_belief,second_order_1_no_tom,False,second_order,False,bucket,bottle,False,reality,"[""bucket"", ""bottle""]",1,true,mind
Ella entered the lounge. Mia entered the lounge. The hat is in the suitcase. Ella exited the lounge. Ella entered the lounge. Mia moved the hat to the envelope. Isabella hates the plum.,Where does Ella think that Mia searches for the hat?,envelope,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_1_reenters_loc,agent_0_moves_obj",true_belief,second_order_0_no_tom,False,second_order,False,suitcase,envelope,False,reality,"[""envelope"", ""suitcase""]",0,true,mind
William entered the workshop. Ava entered the living room. Avery entered the living room. The slippers is in the bathtub. Ava exited the living room. William exited the workshop. Ava entered the workshop. Avery moved the slippers to the bottle.,Where will Ava look for the slippers?,bathtub,1,"agent_2_enters,enter_agent_1,enter_agent_0,agent_1_exits,agent_1_reenters_alt_loc,agent_2_exits,agent_0_moves_obj",true_belief,first_order_0_tom,True,first_order,True,bathtub,bottle,False,memory,"[""bathtub"", ""bottle""]",0,false,mind
Chloe entered the pantry. James entered the den. Emma entered the pantry. The lime is in the container. Chloe dislikes the suit. Emma exited the pantry. Chloe moved the lime to the cupboard. Emma entered the den.,Where will Emma look for the lime?,container,1,"enter_agent_0,agent_2_enters,enter_agent_1,agent_1_exits,agent_0_moves_obj,agent_1_reenters_alt_loc",false_belief,first_order_1_tom,True,first_order,True,container,cupboard,False,memory,"[""container"", ""cupboard""]",0,false,mind
Benjamin entered the crawlspace. Logan entered the cellar. Avery entered the crawlspace. Logan exited the cellar. The tie is in the cupboard. Avery exited the crawlspace. Benjamin moved the tie to the envelope. Avery entered the cellar.,Where will Avery look for the tie?,cupboard,1,"enter_agent_0,agent_2_enters,enter_agent_1,agent_2_exits,agent_1_exits,agent_0_moves_obj,agent_1_reenters_alt_loc",false_belief,first_order_1_tom,True,first_order,True,cupboard,envelope,False,memory,"[""envelope"", ""cupboard""]",1,false,mind
Mason entered the laundry. Alexander dislikes the underpants. Alexander entered the laundry. The onion is in the treasure chest. Mason exited the laundry. Alexander moved the onion to the crate. Ella likes the pajamas. Alexander exited the laundry. Mason entered the laundry.,Where does Mason think that Alexander searches for the onion?,treasure chest,1,"enter_agent_1,enter_agent_0,agent_1_exits,agent_0_moves_obj,agent_0_exits,agent_1_reenters_loc",second_order_false_belief,second_order_0_tom,True,second_order,True,treasure chest,crate,False,memory,"[""treasure chest"", ""crate""]",0,false,mind
Carter is in the basement. Carter dislikes the tie. Avery entered the basement. Benjamin entered the lounge. The sweatshirt is in the cupboard. Carter moved the sweatshirt to the envelope. Benjamin hates the cucumber. Avery exited the basement. Benjamin exited the lounge. Carter exited the basement. Avery entered the basement.,Where does Carter think that Avery searches for the sweatshirt?,envelope,1,"enter_agent_0,enter_agent_1,agent_2_enters,agent_0_moves_obj,agent_1_exits,agent_0_exits,agent_2_exits,agent_1_reenters_loc",second_order_false_belief,second_order_0_no_tom,False,second_order,False,cupboard,envelope,False,reality,"[""envelope"", ""cupboard""]",0,true,mind
